val,node,T0,T1,T2,T3,T4,T5
1836,TcpNode0,1617741295460,1617741295460,1617741295464,1617741295467,1617741295468,1617741295469
1837,TcpNode2,1617741295470,1617741295470,1617741295473,1617741295474,1617741295476,1617741295476
1838,TcpNode0,1617741295486,1617741295486,1617741295489,1617741295491,1617741295493,1617741295493
1839,TcpNode2,1617741295496,1617741295496,1617741295499,1617741295501,1617741295502,1617741295503
1840,TcpNode0,1617741295511,1617741295511,1617741295515,1617741295517,1617741295519,1617741295519
1841,TcpNode2,1617741295521,1617741295521,1617741295524,1617741295525,1617741295527,1617741295528
1842,TcpNode0,1617741295536,1617741295536,1617741295540,1617741295543,1617741295545,1617741295546
1843,TcpNode2,1617741295546,1617741295546,1617741295550,1617741295551,1617741295553,1617741295553
1844,TcpNode0,1617741295561,1617741295561,1617741295564,1617741295568,1617741295570,1617741295571
1845,TcpNode2,1617741295571,1617741295571,1617741295575,1617741295576,1617741295577,1617741295578
1846,TcpNode0,1617741295586,1617741295586,1617741295590,1617741295592,1617741295594,1617741295594
1847,TcpNode2,1617741295596,1617741295596,1617741295600,1617741295602,1617741295604,1617741295604
1848,TcpNode0,1617741295615,1617741295615,1617741295619,1617741295621,1617741295623,1617741295623
1849,TcpNode2,1617741295625,1617741295625,1617741295628,1617741295630,1617741295634,1617741295634
1850,TcpNode0,1617741295635,1617741295635,1617741295638,1617741295641,1617741295644,1617741295645
1851,TcpNode2,1617741295645,1617741295645,1617741295648,1617741295650,1617741295652,1617741295653
1852,TcpNode0,1617741295660,1617741295660,1617741295664,1617741295666,1617741295668,1617741295668
1853,TcpNode2,1617741295670,1617741295670,1617741295674,1617741295676,1617741295679,1617741295679
1854,TcpNode0,1617741295680,1617741295680,1617741295689,1617741295691,1617741295695,1617741295695
1855,TcpNode2,1617741295695,1617741295695,1617741295699,1617741295702,1617741295704,1617741295704
1856,TcpNode0,1617741295713,1617741295713,1617741295718,1617741295720,1617741295722,1617741295722
1857,TcpNode2,1617741295723,1617741295723,1617741295727,1617741295734,1617741295737,1617741295738
1858,TcpNode0,1617741295733,1617741295733,1617741295737,1617741295741,1617741295743,1617741295744
1859,TcpNode2,1617741295744,1617741295744,1617741295747,1617741295751,1617741295753,1617741295754
1860,TcpNode0,1617741295755,1617741295755,1617741295759,1617741295761,1617741295765,1617741295765
1861,TcpNode2,1617741295765,1617741295765,1617741295769,1617741295770,1617741295772,1617741295773
1862,TcpNode0,1617741295782,1617741295782,1617741295786,1617741295788,1617741295791,1617741295791
1863,TcpNode2,1617741295792,1617741295792,1617741295796,1617741295798,1617741295803,1617741295803
1864,TcpNode0,1617741295803,1617741295803,1617741295807,1617741295814,1617741295815,1617741295816
1865,TcpNode2,1617741295813,1617741295813,1617741295818,1617741295819,1617741295821,1617741295821
1866,TcpNode0,1617741295832,1617741295832,1617741295837,1617741295839,1617741295841,1617741295841
1867,TcpNode2,1617741295842,1617741295842,1617741295845,1617741295847,1617741295849,1617741295849
1868,TcpNode0,1617741295857,1617741295857,1617741295862,1617741295865,1617741295867,1617741295867
1869,TcpNode2,1617741295867,1617741295867,1617741295871,1617741295873,1617741295875,1617741295875
1870,TcpNode0,1617741295893,1617741295893,1617741295898,1617741295902,1617741295903,1617741295904
1871,TcpNode2,1617741295903,1617741295903,1617741295908,1617741295909,1617741295911,1617741295911
1872,TcpNode0,1617741295920,1617741295920,1617741295924,1617741295926,1617741295928,1617741295928
1873,TcpNode2,1617741295930,1617741295930,1617741295933,1617741295935,1617741295937,1617741295937
1874,TcpNode0,1617741295946,1617741295946,1617741295950,1617741295953,1617741295955,1617741295955
1875,TcpNode2,1617741295956,1617741295956,1617741295960,1617741295963,1617741295967,1617741295967
1876,TcpNode0,1617741295967,1617741295967,1617741295973,1617741295977,1617741295980,1617741295981
1877,TcpNode2,1617741295981,1617741295981,1617741295985,1617741295989,1617741295992,1617741295992
1878,TcpNode0,1617741295992,1617741295992,1617741295996,1617741295998,1617741296000,1617741296000
1879,TcpNode0,1617741296009,1617741296009,1617741296013,1617741296016,1617741296018,1617741296018
1880,TcpNode2,1617741296019,1617741296019,1617741296023,1617741296025,1617741296027,1617741296027
1881,TcpNode0,1617741296035,1617741296035,1617741296038,1617741296041,1617741296042,1617741296043
1882,TcpNode2,1617741296045,1617741296045,1617741296048,1617741296051,1617741296053,1617741296054
1883,TcpNode0,1617741296055,1617741296055,1617741296058,1617741296065,1617741296069,1617741296069
1884,TcpNode2,1617741296065,1617741296065,1617741296069,1617741296071,1617741296072,1617741296073
1885,TcpNode0,1617741296075,1617741296075,1617741296078,1617741296082,1617741296084,1617741296084
1886,TcpNode0,1617741296097,1617741296097,1617741296100,1617741296105,1617741296107,1617741296107
1887,TcpNode2,1617741296107,1617741296107,1617741296111,1617741296114,1617741296117,1617741296117
1888,TcpNode0,1617741296117,1617741296117,1617741296122,1617741296132,1617741296133,1617741296134
1889,TcpNode2,1617741296127,1617741296127,1617741296132,1617741296135,1617741296136,1617741296137
1890,TcpNode0,1617741296137,1617741296137,1617741296140,1617741296145,1617741296147,1617741296147
1891,TcpNode0,1617741296160,1617741296160,1617741296163,1617741296167,1617741296169,1617741296169
1892,TcpNode2,1617741296170,1617741296170,1617741296173,1617741296175,1617741296176,1617741296177
1893,TcpNode0,1617741296186,1617741296186,1617741296190,1617741296194,1617741296196,1617741296197
1894,TcpNode2,1617741296196,1617741296196,1617741296201,1617741296202,1617741296204,1617741296205
1895,TcpNode0,1617741296213,1617741296213,1617741296216,1617741296220,1617741296222,1617741296222
1896,TcpNode2,1617741296223,1617741296223,1617741296226,1617741296228,1617741296230,1617741296231
1897,TcpNode0,1617741296240,1617741296240,1617741296244,1617741296248,1617741296250,1617741296250
1898,TcpNode2,1617741296250,1617741296250,1617741296254,1617741296255,1617741296259,1617741296260
1899,TcpNode0,1617741296260,1617741296260,1617741296264,1617741296269,1617741296272,1617741296272
1900,TcpNode2,1617741296271,1617741296271,1617741296276,1617741296277,1617741296279,1617741296280
1901,TcpNode0,1617741296288,1617741296288,1617741296293,1617741296297,1617741296299,1617741296299
1903,TcpNode0,1617741296308,1617741296308,1617741296311,1617741296315,1617741296317,1617741296317
1902,TcpNode2,1617741296298,1617741296298,1617741296302,1617741296316,1617741296319,1617741296319
1904,TcpNode0,1617741296318,1617741296318,1617741296323,1617741296326,1617741296328,1617741296328
1905,TcpNode0,1617741296342,1617741296342,1617741296348,1617741296351,1617741296354,1617741296354
1906,TcpNode2,1617741296352,1617741296352,1617741296357,1617741296358,1617741296360,1617741296361
1907,TcpNode0,1617741296371,1617741296371,1617741296375,1617741296378,1617741296379,1617741296380
1908,TcpNode2,1617741296381,1617741296381,1617741296385,1617741296386,1617741296388,1617741296388
1909,TcpNode0,1617741296399,1617741296399,1617741296403,1617741296405,1617741296406,1617741296407
1910,TcpNode2,1617741296409,1617741296409,1617741296413,1617741296414,1617741296416,1617741296416
1911,TcpNode0,1617741296424,1617741296424,1617741296428,1617741296432,1617741296433,1617741296434
1912,TcpNode2,1617741296434,1617741296434,1617741296438,1617741296440,1617741296444,1617741296444
1913,TcpNode0,1617741296444,1617741296444,1617741296449,1617741296452,1617741296456,1617741296456
1914,TcpNode2,1617741296456,1617741296456,1617741296460,1617741296462,1617741296464,1617741296464
1915,TcpNode0,1617741296472,1617741296472,1617741296475,1617741296484,1617741296486,1617741296486
1916,TcpNode2,1617741296482,1617741296482,1617741296486,1617741296487,1617741296489,1617741296490
1917,TcpNode0,1617741296492,1617741296492,1617741296496,1617741296498,1617741296500,1617741296500
1918,TcpNode0,1617741296512,1617741296512,1617741296515,1617741296518,1617741296520,1617741296520
1919,TcpNode2,1617741296522,1617741296522,1617741296525,1617741296527,1617741296530,1617741296531
1920,TcpNode0,1617741296532,1617741296532,1617741296536,1617741296538,1617741296540,1617741296540
1921,TcpNode2,1617741296542,1617741296542,1617741296545,1617741296550,1617741296552,1617741296553
1923,TcpNode2,1617741296562,1617741296562,1617741296565,1617741296567,1617741296568,1617741296569
1922,TcpNode0,1617741296552,1617741296552,1617741296556,1617741296570,1617741296572,1617741296572
1924,TcpNode0,1617741296572,1617741296572,1617741296576,1617741296578,1617741296580,1617741296580
1925,TcpNode0,1617741296592,1617741296592,1617741296595,1617741296598,1617741296600,1617741296600
1926,TcpNode2,1617741296602,1617741296602,1617741296606,1617741296608,1617741296611,1617741296612
1927,TcpNode0,1617741296612,1617741296612,1617741296617,1617741296619,1617741296621,1617741296621
1928,TcpNode0,1617741296630,1617741296630,1617741296635,1617741296637,1617741296638,1617741296639
1929,TcpNode2,1617741296640,1617741296640,1617741296644,1617741296645,1617741296647,1617741296647
1930,TcpNode0,1617741296655,1617741296655,1617741296659,1617741296662,1617741296664,1617741296665
1931,TcpNode2,1617741296665,1617741296665,1617741296667,1617741296669,1617741296673,1617741296673
1932,TcpNode0,1617741296680,1617741296680,1617741296684,1617741296687,1617741296689,1617741296689
1933,TcpNode2,1617741296690,1617741296690,1617741296693,1617741296695,1617741296697,1617741296697
1934,TcpNode0,1617741296705,1617741296705,1617741296708,1617741296711,1617741296713,1617741296713
1935,TcpNode2,1617741296715,1617741296715,1617741296719,1617741296720,1617741296725,1617741296726
1936,TcpNode0,1617741296726,1617741296726,1617741296730,1617741296735,1617741296736,1617741296737
1937,TcpNode2,1617741296736,1617741296736,1617741296740,1617741296748,1617741296750,1617741296751
1938,TcpNode0,1617741296746,1617741296746,1617741296749,1617741296754,1617741296764,1617741296767
1939,TcpNode0,1617741296756,1617741296756,1617741296764,1617741296766,1617741296767,1617741296768
1940,TcpNode0,1617741296779,1617741296779,1617741296784,1617741296785,1617741296787,1617741296788
1942,TcpNode0,1617741296799,1617741296799,1617741296803,1617741296806,1617741296808,1617741296809
1941,TcpNode2,1617741296789,1617741296789,1617741296793,1617741296807,1617741296810,1617741296810
1943,TcpNode0,1617741296809,1617741296809,1617741296813,1617741296820,1617741296829,1617741296829
1944,TcpNode2,1617741296829,1617741296829,1617741296833,1617741296834,1617741296836,1617741296836
1945,TcpNode0,1617741296844,1617741296844,1617741296849,1617741296852,1617741296854,1617741296854
1946,TcpNode2,1617741296854,1617741296854,1617741296858,1617741296860,1617741296865,1617741296865
1947,TcpNode0,1617741296865,1617741296865,1617741296869,1617741296872,1617741296875,1617741296876
1948,TcpNode2,1617741296876,1617741296876,1617741296880,1617741296881,1617741296883,1617741296884
1949,TcpNode0,1617741296893,1617741296893,1617741296897,1617741296899,1617741296902,1617741296902
1950,TcpNode2,1617741296903,1617741296903,1617741296907,1617741296909,1617741296911,1617741296911
1951,TcpNode0,1617741296920,1617741296920,1617741296925,1617741296930,1617741296932,1617741296932
1952,TcpNode2,1617741296930,1617741296930,1617741296935,1617741296938,1617741296942,1617741296942
1953,TcpNode0,1617741296941,1617741296941,1617741296945,1617741296948,1617741296951,1617741296951
1954,TcpNode2,1617741296951,1617741296951,1617741296955,1617741296957,1617741296966,1617741296966
1955,TcpNode0,1617741296966,1617741296966,1617741296971,1617741296979,1617741296982,1617741296982
1956,TcpNode2,1617741296976,1617741296976,1617741296980,1617741296983,1617741296985,1617741296986
1957,TcpNode0,1617741296986,1617741296986,1617741296991,1617741296994,1617741296995,1617741296996
1958,TcpNode0,1617741297010,1617741297010,1617741297013,1617741297018,1617741297020,1617741297020
1959,TcpNode2,1617741297020,1617741297020,1617741297024,1617741297025,1617741297030,1617741297030
1960,TcpNode0,1617741297030,1617741297030,1617741297034,1617741297037,1617741297041,1617741297041
1961,TcpNode2,1617741297041,1617741297041,1617741297046,1617741297048,1617741297052,1617741297052
1962,TcpNode0,1617741297052,1617741297052,1617741297056,1617741297059,1617741297061,1617741297061
1963,TcpNode0,1617741297069,1617741297069,1617741297073,1617741297077,1617741297079,1617741297080
1964,TcpNode2,1617741297079,1617741297079,1617741297087,1617741297092,1617741297094,1617741297094
1965,TcpNode0,1617741297093,1617741297093,1617741297098,1617741297100,1617741297104,1617741297104
1966,TcpNode2,1617741297106,1617741297106,1617741297110,1617741297111,1617741297113,1617741297113
1967,TcpNode0,1617741297122,1617741297122,1617741297128,1617741297132,1617741297134,1617741297134
1968,TcpNode2,1617741297132,1617741297132,1617741297136,1617741297138,1617741297141,1617741297142
1969,TcpNode0,1617741297142,1617741297142,1617741297147,1617741297149,1617741297151,1617741297151
1970,TcpNode0,1617741297158,1617741297158,1617741297166,1617741297169,1617741297172,1617741297172
1971,TcpNode2,1617741297168,1617741297168,1617741297172,1617741297175,1617741297176,1617741297176
1972,TcpNode0,1617741297178,1617741297178,1617741297181,1617741297184,1617741297186,1617741297187
1973,TcpNode0,1617741297199,1617741297199,1617741297203,1617741297207,1617741297209,1617741297209
1974,TcpNode2,1617741297209,1617741297209,1617741297214,1617741297220,1617741297224,1617741297224
1975,TcpNode0,1617741297219,1617741297219,1617741297224,1617741297228,1617741297229,1617741297229
1976,TcpNode0,1617741297229,1617741297229,1617741297233,1617741297235,1617741297237,1617741297237
1977,TcpNode0,1617741297250,1617741297250,1617741297255,1617741297257,1617741297259,1617741297259
1978,TcpNode2,1617741297260,1617741297260,1617741297264,1617741297271,1617741297274,1617741297274
1979,TcpNode0,1617741297270,1617741297270,1617741297274,1617741297276,1617741297278,1617741297278
1980,TcpNode0,1617741297287,1617741297287,1617741297291,1617741297296,1617741297297,1617741297298
1981,TcpNode2,1617741297297,1617741297297,1617741297301,1617741297302,1617741297304,1617741297304
1982,TcpNode0,1617741297313,1617741297313,1617741297318,1617741297324,1617741297327,1617741297327
1983,TcpNode2,1617741297323,1617741297323,1617741297327,1617741297328,1617741297331,1617741297331
1984,TcpNode0,1617741297333,1617741297333,1617741297337,1617741297339,1617741297341,1617741297341
1985,TcpNode0,1617741297353,1617741297353,1617741297356,1617741297362,1617741297364,1617741297364
1986,TcpNode2,1617741297363,1617741297363,1617741297367,1617741297368,1617741297370,1617741297370
1987,TcpNode0,1617741297378,1617741297378,1617741297382,1617741297384,1617741297386,1617741297387
1988,TcpNode2,1617741297388,1617741297388,1617741297391,1617741297392,1617741297394,1617741297394
1989,TcpNode0,1617741297406,1617741297406,1617741297410,1617741297414,1617741297416,1617741297416
1990,TcpNode2,1617741297416,1617741297416,1617741297420,1617741297422,1617741297424,1617741297424
1991,TcpNode0,1617741297432,1617741297432,1617741297436,1617741297440,1617741297442,1617741297442
1992,TcpNode2,1617741297442,1617741297442,1617741297446,1617741297447,1617741297449,1617741297449
